NC_025351.1_orf:2_3	f760a095190c90758c0a8aa16ad7c67e	361	Pfam	PF00661	Viral matrix protein	28	358	2.0E-127	T	09-04-2018	IPR000982	Viral matrix protein
NC_029645.1_orf:0_1	441c1338f58748a37efacc6e8b1208a0	1691	Pfam	PF00680	RNA dependent RNA polymerase	1204	1668	4.3E-110	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_029645.1_orf:0_1	441c1338f58748a37efacc6e8b1208a0	1691	Pfam	PF05416	Southampton virus-type processing peptidase	643	1173	5.3E-242	T	09-04-2018	IPR001665	Norovirus peptidase C37
NC_029645.1_orf:0_1	441c1338f58748a37efacc6e8b1208a0	1691	Pfam	PF08405	Viral polyprotein N-terminal	123	477	3.5E-154	T	09-04-2018	IPR013614	Viral polyprotein, Caliciviridae N-terminal
NC_029645.1_orf:0_1	441c1338f58748a37efacc6e8b1208a0	1691	Pfam	PF00910	RNA helicase	493	594	2.2E-21	T	09-04-2018	IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus
NC_024031.1_orf:0_1	1edf87cdf35857e4fb92b9b825e26c0e	2376	Pfam	PF00910	RNA helicase	547	647	2.2E-7	T	09-04-2018	IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus
NC_024031.1_orf:0_1	1edf87cdf35857e4fb92b9b825e26c0e	2376	Pfam	PF00680	RNA dependent RNA polymerase	1342	1754	7.1E-36	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_024031.1_orf:0_1	1edf87cdf35857e4fb92b9b825e26c0e	2376	Pfam	PF00915	Calicivirus coat protein	1813	2014	1.4E-28	T	09-04-2018	IPR004005	Calicivirus coat protein
NC_003496.1_orf:1_2	0c9f99fbb31c33083dbd128ae161f50e	1860	Pfam	PF00680	RNA dependent RNA polymerase	1183	1678	2.6E-103	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_003496.1_orf:1_2	0c9f99fbb31c33083dbd128ae161f50e	1860	Pfam	PF00910	RNA helicase	481	584	2.8E-32	T	09-04-2018	IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus
NC_005896.2_orf:2_2	f1765405395cb1f7e2369d96facb41ea	561	Pfam	PF00012	Hsp70 protein	11	482	7.4E-32	T	09-04-2018	IPR013126	Heat shock protein 70 family
NC_003520.1_orf:0_2	bf135c5bd975b5337ab5dd23616afd11	507	Pfam	PF00978	RNA dependent RNA polymerase	54	488	3.1E-152	T	09-04-2018	IPR001788	Tymovirus, RNA-dependent RNA polymerase
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF00869	Flavivirus glycoprotein, central and dimerisation domains	283	575	2.1E-105	T	09-04-2018	IPR011998	Flavivirus  glycoprotein central and dimerisation domain
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF00948	Flavivirus non-structural Protein NS1	777	1128	2.7E-153	T	09-04-2018	IPR001157	Flavivirus non-structural protein NS1
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF00972	Flavivirus RNA-directed RNA polymerase	2751	3392	0.0	T	09-04-2018	IPR000208	RNA-directed RNA polymerase, flavivirus
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01349	Flavivirus non-structural protein NS4B	2252	2491	3.3E-94	T	09-04-2018	IPR001528	Flavivirus non-structural protein NS4B
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF07652	Flavivirus DEAD domain	1669	1814	4.1E-68	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	578	672	1.6E-35	T	09-04-2018	IPR027287	Flavivirus glycoprotein E, immunoglobulin-like domain
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01005	Flavivirus non-structural protein NS2A	1136	1320	3.1E-35	T	09-04-2018	IPR000752	Flavivirus non-structural protein NS2A
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1499	1649	1.2E-38	T	09-04-2018	IPR001850	Flavivirus NS3, petidase S7
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01003	Flavivirus capsid protein C	18	119	3.3E-13	T	09-04-2018	IPR001122	Flavivirus capsid protein C
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01350	Flavivirus non-structural protein NS4A	2115	2248	2.0E-34	T	09-04-2018	IPR000404	Flavivirus non-structural protein NS4A
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01728	FtsJ-like methyltransferase	2553	2721	2.0E-8	T	09-04-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01002	Flavivirus non-structural protein NS2B	1357	1478	2.0E-31	T	09-04-2018	IPR000487	Flavivirus non-structural protein NS2B
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01004	Flavivirus envelope glycoprotein M	211	281	5.0E-28	T	09-04-2018	IPR000069	Envelope glycoprotein M, flavivirus
NC_030289.1_orf:0_1	9ba6c8cac635ed82a8ddd84df174d3db	3401	Pfam	PF01570	Flavivirus polyprotein propeptide	124	205	3.1E-28	T	09-04-2018	IPR002535	Flavivirus polyprotein propeptide
NC_024501.1_orf:0_1	dcb56e2229e78287b752bac9a0c9e257	1203	Pfam	PF08456	Viral methyltransferase C-terminal	520	639	1.6E-11	T	09-04-2018	IPR013664	Viral methyltransferase, C-terminal domain
NC_024501.1_orf:0_1	dcb56e2229e78287b752bac9a0c9e257	1203	Pfam	PF01443	Viral (Superfamily 1) RNA helicase	887	1172	4.2E-48	T	09-04-2018	IPR027351	(+) RNA virus helicase core domain
NC_024501.1_orf:0_1	dcb56e2229e78287b752bac9a0c9e257	1203	Pfam	PF01660	Viral methyltransferase	70	514	1.8E-60	T	09-04-2018	IPR002588	Alphavirus-like methyltransferase (MT) domain
NC_006265.1_orf:2_1	eea6bdeb8fb7c4420657041eadf2692d	660	Pfam	PF02122	Peptidase S39	254	455	1.7E-85	T	09-04-2018	IPR000382	Peptidase S39B, luteovirus
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00947	Picornavirus core protein 2A	893	1019	7.2E-66	T	09-04-2018	IPR000081	Peptidase C3, picornavirus core protein 2A
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF08727	Poliovirus 3A protein like	1454	1513	2.4E-16	T	09-04-2018	IPR014838	Poliovirus 3A protein-like
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00680	RNA dependent RNA polymerase	1764	2203	4.4E-76	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00548	3C cysteine protease (picornain 3C)	1564	1729	4.0E-48	T	09-04-2018	IPR000199	Peptidase C3A/C3B, picornaviral
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00073	picornavirus capsid protein	646	791	1.7E-23	T	09-04-2018	IPR001676	Picornavirus capsid
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00073	picornavirus capsid protein	383	547	3.8E-32	T	09-04-2018	IPR001676	Picornavirus capsid
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00073	picornavirus capsid protein	132	322	5.3E-56	T	09-04-2018	IPR001676	Picornavirus capsid
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF01552	Picornavirus 2B protein	1024	1124	6.4E-29	T	09-04-2018	IPR002527	Picornavirus 2B protein
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF00910	RNA helicase	1249	1346	1.4E-29	T	09-04-2018	IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus
NC_004441.1_orf:2_1	4ce866e40c375b8dd21438477874cbf8	2207	Pfam	PF02226	Picornavirus coat protein (VP4)	41	104	6.5E-20	T	09-04-2018	IPR003138	Picornavirus coat protein VP4
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF00271	Helicase conserved C-terminal domain	1451	1565	2.3E-10	T	09-04-2018	IPR001650	Helicase, C-terminal
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF00680	RNA dependent RNA polymerase	2350	2805	1.2E-96	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF00863	Peptidase family C4	2083	2315	2.1E-56	T	09-04-2018	IPR001730	Potyvirus NIa protease (NIa-pro) domain
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF13608	Protein P3 of Potyviral polyprotein	820	1257	8.4E-62	T	09-04-2018	fuck	EMBL-EBI
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF00767	Potyvirus coat protein	2881	3111	1.9E-86	T	09-04-2018	IPR001592	Potyvirus coat protein
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF01577	Potyvirus P1 protease	111	349	4.8E-43	T	09-04-2018	IPR002540	Peptidase S30, polyprotein P1, potyvirus
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF00851	Helper component proteinase	372	807	3.8E-114	T	09-04-2018	IPR001456	Helper component proteinase
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF07652	Flavivirus DEAD domain	1305	1419	1.5E-6	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_009742.1_orf:2_1	94bc498fc93044d370334d481b8b4df1	3115	Pfam	PF08440	Potyviridae polyprotein	1591	1863	6.7E-67	T	09-04-2018	IPR013648	Polyprotein, Potyviridae
NC_009532.1_orf:1_1	628eebadaec643887c9bf81050fa9747	1845	Pfam	PF00978	RNA dependent RNA polymerase	1505	1747	5.6E-17	T	09-04-2018	IPR001788	Tymovirus, RNA-dependent RNA polymerase
NC_009532.1_orf:1_1	628eebadaec643887c9bf81050fa9747	1845	Pfam	PF05381	Tymovirus endopeptidase	790	891	4.2E-23	T	09-04-2018	IPR008043	Peptidase C21
NC_009532.1_orf:1_1	628eebadaec643887c9bf81050fa9747	1845	Pfam	PF01660	Viral methyltransferase	67	356	4.9E-60	T	09-04-2018	IPR002588	Alphavirus-like methyltransferase (MT) domain
NC_009532.1_orf:1_1	628eebadaec643887c9bf81050fa9747	1845	Pfam	PF01443	Viral (Superfamily 1) RNA helicase	979	1214	1.9E-49	T	09-04-2018	IPR027351	(+) RNA virus helicase core domain
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF00972	Flavivirus RNA-directed RNA polymerase	2798	3438	1.6E-297	T	09-04-2018	IPR000208	RNA-directed RNA polymerase, flavivirus
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF00869	Flavivirus glycoprotein, central and dimerisation domains	313	609	2.6E-102	T	09-04-2018	IPR011998	Flavivirus  glycoprotein central and dimerisation domain
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1540	1688	8.0E-31	T	09-04-2018	IPR001850	Flavivirus NS3, petidase S7
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01728	FtsJ-like methyltransferase	2598	2766	9.5E-7	T	09-04-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF07652	Flavivirus DEAD domain	1706	1852	5.7E-71	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01002	Flavivirus non-structural protein NS2B	1394	1521	2.8E-23	T	09-04-2018	IPR000487	Flavivirus non-structural protein NS2B
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF00948	Flavivirus non-structural Protein NS1	814	1163	7.8E-137	T	09-04-2018	IPR001157	Flavivirus non-structural protein NS1
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01003	Flavivirus capsid protein C	29	141	6.6E-39	T	09-04-2018	IPR001122	Flavivirus capsid protein C
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01349	Flavivirus non-structural protein NS4B	2290	2532	2.2E-69	T	09-04-2018	IPR001528	Flavivirus non-structural protein NS4B
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01350	Flavivirus non-structural protein NS4A	2148	2287	8.2E-39	T	09-04-2018	IPR000404	Flavivirus non-structural protein NS4A
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	612	709	8.0E-30	T	09-04-2018	IPR027287	Flavivirus glycoprotein E, immunoglobulin-like domain
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01004	Flavivirus envelope glycoprotein M	241	310	8.5E-15	T	09-04-2018	IPR000069	Envelope glycoprotein M, flavivirus
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01005	Flavivirus non-structural protein NS2A	1175	1341	4.4E-20	T	09-04-2018	IPR000752	Flavivirus non-structural protein NS2A
NC_018705.3_orf:1_1	fc250db0e4a776df33a84de3f68fd620	3448	Pfam	PF01570	Flavivirus polyprotein propeptide	151	234	4.1E-21	T	09-04-2018	IPR002535	Flavivirus polyprotein propeptide
NC_004452.3_orf:1_2	6d4edfb2a19d625599f7498a18dd073f	66	Pfam	PF17493	Family of unknown function (DUF5428)	4	66	2.2E-36	T	09-04-2018	IPR035284	Protein of unknown function DUF5428
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01003	Flavivirus capsid protein C	19	125	1.1E-32	T	09-04-2018	IPR001122	Flavivirus capsid protein C
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF00972	Flavivirus RNA-directed RNA polymerase	2753	3393	1.1E-291	T	09-04-2018	IPR000208	RNA-directed RNA polymerase, flavivirus
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01005	Flavivirus non-structural protein NS2A	1149	1327	1.6E-35	T	09-04-2018	IPR000752	Flavivirus non-structural protein NS2A
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF07652	Flavivirus DEAD domain	1671	1817	1.9E-73	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF00948	Flavivirus non-structural Protein NS1	789	1141	4.1E-187	T	09-04-2018	IPR001157	Flavivirus non-structural protein NS1
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01004	Flavivirus envelope glycoprotein M	220	292	5.4E-37	T	09-04-2018	IPR000069	Envelope glycoprotein M, flavivirus
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01350	Flavivirus non-structural protein NS4A	2110	2251	1.3E-59	T	09-04-2018	IPR000404	Flavivirus non-structural protein NS4A
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01728	FtsJ-like methyltransferase	2558	2725	7.1E-8	T	09-04-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	589	684	1.4E-38	T	09-04-2018	IPR027287	Flavivirus glycoprotein E, immunoglobulin-like domain
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF00869	Flavivirus glycoprotein, central and dimerisation domains	295	587	1.2E-145	T	09-04-2018	IPR011998	Flavivirus  glycoprotein central and dimerisation domain
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01002	Flavivirus non-structural protein NS2B	1360	1486	5.7E-49	T	09-04-2018	IPR000487	Flavivirus non-structural protein NS2B
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1503	1654	1.5E-42	T	09-04-2018	IPR001850	Flavivirus NS3, petidase S7
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01570	Flavivirus polyprotein propeptide	133	217	3.1E-40	T	09-04-2018	IPR002535	Flavivirus polyprotein propeptide
NC_001475.2_orf:1_1	bce2ebc6691f69c6a8686af50853f7fb	3403	Pfam	PF01349	Flavivirus non-structural protein NS4B	2256	2496	1.1E-114	T	09-04-2018	IPR001528	Flavivirus non-structural protein NS4B
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF13608	Protein P3 of Potyviral polyprotein	817	1254	4.7E-67	T	09-04-2018	fuck	EMBL-EBI
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF01577	Potyvirus P1 protease	109	344	3.4E-59	T	09-04-2018	IPR002540	Peptidase S30, polyprotein P1, potyvirus
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF08440	Potyviridae polyprotein	1588	1860	2.8E-68	T	09-04-2018	IPR013648	Polyprotein, Potyviridae
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00851	Helper component proteinase	368	802	9.2E-115	T	09-04-2018	IPR001456	Helper component proteinase
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00271	Helicase conserved C-terminal domain	1448	1562	8.6E-10	T	09-04-2018	IPR001650	Helicase, C-terminal
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00680	RNA dependent RNA polymerase	2346	2809	2.9E-97	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00767	Potyvirus coat protein	2886	3119	6.9E-88	T	09-04-2018	IPR001592	Potyvirus coat protein
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00863	Peptidase family C4	2080	2312	5.1E-58	T	09-04-2018	IPR001730	Potyvirus NIa protease (NIa-pro) domain
NC_002600.1_orf:2_1	3ded9454875bd1b0f587bb9fbc9d0bee	3121	Pfam	PF00270	DEAD/DEAH box helicase	1280	1413	1.6E-7	T	09-04-2018	IPR011545	DEAD/DEAH box helicase domain
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1519	1670	7.2E-37	T	09-04-2018	IPR001850	Flavivirus NS3, petidase S7
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01349	Flavivirus non-structural protein NS4B	2271	2517	8.8E-62	T	09-04-2018	IPR001528	Flavivirus non-structural protein NS4B
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF00869	Flavivirus glycoprotein, central and dimerisation domains	294	590	1.2E-100	T	09-04-2018	IPR011998	Flavivirus  glycoprotein central and dimerisation domain
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01004	Flavivirus envelope glycoprotein M	218	291	3.2E-20	T	09-04-2018	IPR000069	Envelope glycoprotein M, flavivirus
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF00972	Flavivirus RNA-directed RNA polymerase	2782	3421	3.5E-300	T	09-04-2018	IPR000208	RNA-directed RNA polymerase, flavivirus
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01005	Flavivirus non-structural protein NS2A	1157	1307	7.7E-23	T	09-04-2018	IPR000752	Flavivirus non-structural protein NS2A
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01350	Flavivirus non-structural protein NS4A	2126	2268	1.6E-41	T	09-04-2018	IPR000404	Flavivirus non-structural protein NS4A
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01003	Flavivirus capsid protein C	11	124	3.7E-37	T	09-04-2018	IPR001122	Flavivirus capsid protein C
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01570	Flavivirus polyprotein propeptide	133	214	1.8E-19	T	09-04-2018	IPR002535	Flavivirus polyprotein propeptide
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01002	Flavivirus non-structural protein NS2B	1377	1502	3.0E-18	T	09-04-2018	IPR000487	Flavivirus non-structural protein NS2B
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF07652	Flavivirus DEAD domain	1687	1833	1.7E-73	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	593	690	3.3E-27	T	09-04-2018	IPR027287	Flavivirus glycoprotein E, immunoglobulin-like domain
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF00948	Flavivirus non-structural Protein NS1	795	1147	1.5E-141	T	09-04-2018	IPR001157	Flavivirus non-structural protein NS1
NC_034151.1_orf:1_1	04b406282d6cbd69259a2c19395d53fc	3432	Pfam	PF01728	FtsJ-like methyltransferase	2582	2751	9.6E-11	T	09-04-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
NC_034467.1_orf:1_1	adc17bce54c9c718e823ffcc565957d9	2164	Pfam	PF12426	RNA dependent RNA polymerase	210	243	2.1E-8	T	09-04-2018	IPR024378	RNA-directed RNA polymerase, hantavirus, N-terminal
NC_034467.1_orf:1_1	adc17bce54c9c718e823ffcc565957d9	2164	Pfam	PF04196	Bunyavirus RNA dependent RNA polymerase	574	1296	6.0E-194	T	09-04-2018	IPR007322	RNA-dependent RNA polymerase, bunyaviral
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1531	1682	2.1E-33	T	09-04-2018	IPR001850	Flavivirus NS3, petidase S7
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01350	Flavivirus non-structural protein NS4A	2142	2278	6.6E-29	T	09-04-2018	IPR000404	Flavivirus non-structural protein NS4A
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01002	Flavivirus non-structural protein NS2B	1386	1506	3.5E-25	T	09-04-2018	IPR000487	Flavivirus non-structural protein NS2B
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF00972	Flavivirus RNA-directed RNA polymerase	2800	3442	1.1E-294	T	09-04-2018	IPR000208	RNA-directed RNA polymerase, flavivirus
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01005	Flavivirus non-structural protein NS2A	1165	1350	9.8E-30	T	09-04-2018	IPR000752	Flavivirus non-structural protein NS2A
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF00948	Flavivirus non-structural Protein NS1	803	1154	9.5E-130	T	09-04-2018	IPR001157	Flavivirus non-structural protein NS1
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF00869	Flavivirus glycoprotein, central and dimerisation domains	303	599	1.9E-86	T	09-04-2018	IPR011998	Flavivirus  glycoprotein central and dimerisation domain
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01728	FtsJ-like methyltransferase	2601	2770	3.4E-10	T	09-04-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	602	696	1.3E-24	T	09-04-2018	IPR027287	Flavivirus glycoprotein E, immunoglobulin-like domain
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF07652	Flavivirus DEAD domain	1699	1845	7.9E-70	T	09-04-2018	IPR011492	DEAD box, Flavivirus
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01004	Flavivirus envelope glycoprotein M	228	300	7.2E-10	T	09-04-2018	IPR000069	Envelope glycoprotein M, flavivirus
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01003	Flavivirus capsid protein C	16	124	5.5E-18	T	09-04-2018	IPR001122	Flavivirus capsid protein C
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01349	Flavivirus non-structural protein NS4B	2284	2535	3.3E-66	T	09-04-2018	IPR001528	Flavivirus non-structural protein NS4B
NC_024805.1_orf:0_1	9ad4162355903a85255cdb5fd8b1eae8	3454	Pfam	PF01570	Flavivirus polyprotein propeptide	135	213	3.6E-19	T	09-04-2018	IPR002535	Flavivirus polyprotein propeptide
NC_002568.2_orf:0_2	1c540e25fa2c797d56a07ca09a1c9b6a	284	Pfam	PF00729	Viral coat protein (S domain)	64	279	1.8E-61	T	09-04-2018	IPR000937	Icosahedral viral capsid protein, S domain
NC_003982.1_orf:1_2	ba92e8a7a18383337ecbfe3770170349	2263	Pfam	PF05408	Foot-and-mouth virus L-proteinase	53	205	5.6E-24	T	09-04-2018	IPR008739	Peptidase C28, foot-and-mouth virus L-proteinase
NC_003982.1_orf:1_2	ba92e8a7a18383337ecbfe3770170349	2263	Pfam	PF00910	RNA helicase	1268	1369	5.1E-29	T	09-04-2018	IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus
NC_003982.1_orf:1_2	ba92e8a7a18383337ecbfe3770170349	2263	Pfam	PF00680	RNA dependent RNA polymerase	1813	2252	2.6E-95	T	09-04-2018	IPR001205	RNA-directed RNA polymerase,  C-terminal domain
NC_003982.1_orf:1_2	ba92e8a7a18383337ecbfe3770170349	2263	Pfam	PF08935	Viral protein VP4 subunit	225	298	5.9E-19	T	09-04-2018	IPR015031	Capsid protein VP4, Picornavirus
